symbol,dll,export,lib
AddLocalAlternateComputerNameW,KERNEL32.dll,AddLocalAlternateComputerNameW,kernel32.Lib
AddMandatoryAce,ADVAPI32.dll,AddMandatoryAce,AdvAPI32.Lib
AddRefActCtx,KERNEL32.dll,AddRefActCtx,kernel32.Lib
AddResourceAttributeAce,KERNEL32.dll,AddResourceAttributeAce,kernel32.Lib
AddSIDToBoundaryDescriptor,KERNEL32.dll,AddSIDToBoundaryDescriptor,kernel32.Lib
AddScopedPolicyIDAce,KERNEL32.dll,AddScopedPolicyIDAce,kernel32.Lib
AddSecureMemoryCacheCallback,KERNEL32.dll,AddSecureMemoryCacheCallback,kernel32.Lib
AddUsersToEncryptedFile,ADVAPI32.dll,AddUsersToEncryptedFile,AdvAPI32.Lib
AddUsersToEncryptedFileEx,ADVAPI32.dll,AddUsersToEncryptedFileEx,AdvAPI32.Lib
AddVectoredContinueHandler,KERNEL32.dll,AddVectoredContinueHandler,kernel32.Lib
AddVectoredExceptionHandler,KERNEL32.dll,AddVectoredExceptionHandler,kernel32.Lib
AdjustTokenGroups,ADVAPI32.dll,AdjustTokenGroups,AdvAPI32.Lib
AdjustTokenPrivileges,ADVAPI32.dll,AdjustTokenPrivileges,AdvAPI32.Lib
AdjustWindowRect,USER32.dll,AdjustWindowRect,User32.Lib
AdjustWindowRectEx,USER32.dll,AdjustWindowRectEx,User32.Lib
AllocConsole,KERNEL32.dll,AllocConsole,kernel32.Lib
AllocateAndInitializeSid,ADVAPI32.dll,AllocateAndInitializeSid,AdvAPI32.Lib
AllocateLocallyUniqueId,ADVAPI32.dll,AllocateLocallyUniqueId,AdvAPI32.Lib
AllocateUserPhysicalPages,KERNEL32.dll,AllocateUserPhysicalPages,kernel32.Lib
AllocateUserPhysicalPagesNuma,KERNEL32.dll,AllocateUserPhysicalPagesNuma,kernel32.Lib
AllowSetForegroundWindow,USER32.dll,AllowSetForegroundWindow,User32.Lib
AnimateWindow,USER32.dll,AnimateWindow,User32.Lib
AnyPopup,USER32.dll,AnyPopup,User32.Lib
AppendMenuA,USER32.dll,AppendMenuA,User32.Lib
AppendMenuW,USER32.dll,AppendMenuW,User32.Lib
AppendPropVariant,MF.dll,AppendPropVariant,Mf.lib
AppendPropVariant,MFCORE.dll,AppendPropVariant,Mfcore.lib
ApplicationRecoveryFinished,KERNEL32.dll,ApplicationRecoveryFinished,kernel32.Lib
ApplicationRecoveryInProgress,KERNEL32.dll,ApplicationRecoveryInProgress,kernel32.Lib
AreAllAccessesGranted,ADVAPI32.dll,AreAllAccessesGranted,AdvAPI32.Lib
AreAnyAccessesGranted,ADVAPI32.dll,AreAnyAccessesGranted,AdvAPI32.Lib
AreFileApisANSI,KERNEL32.dll,AreFileApisANSI,kernel32.Lib
ArrangeIconicWindows,USER32.dll,ArrangeIconicWindows,User32.Lib
AssignProcessToJobObject,KERNEL32.dll,AssignProcessToJobObject,kernel32.Lib
AttachConsole,KERNEL32.dll,AttachConsole,kernel32.Lib
AttachThreadInput,USER32.dll,AttachThreadInput,User32.Lib
AuditComputeEffectivePolicyBySid,ADVAPI32.dll,AuditComputeEffectivePolicyBySid,AdvAPI32.Lib
AuditComputeEffectivePolicyByToken,ADVAPI32.dll,AuditComputeEffectivePolicyByToken,AdvAPI32.Lib
AuditEnumerateCategories,ADVAPI32.dll,AuditEnumerateCategories,AdvAPI32.Lib
AuditEnumeratePerUserPolicy,ADVAPI32.dll,AuditEnumeratePerUserPolicy,AdvAPI32.Lib
AuditEnumerateSubCategories,ADVAPI32.dll,AuditEnumerateSubCategories,AdvAPI32.Lib
AuditFree,ADVAPI32.dll,AuditFree,AdvAPI32.Lib
AuditLookupCategoryGuidFromCategoryId,ADVAPI32.dll,AuditLookupCategoryGuidFromCategoryId,AdvAPI32.Lib
AuditLookupCategoryIdFromCategoryGuid,ADVAPI32.dll,AuditLookupCategoryIdFromCategoryGuid,AdvAPI32.Lib
AuditLookupCategoryNameA,ADVAPI32.dll,AuditLookupCategoryNameA,AdvAPI32.Lib
AuditLookupCategoryNameW,ADVAPI32.dll,AuditLookupCategoryNameW,AdvAPI32.Lib
AuditLookupSubCategoryNameA,ADVAPI32.dll,AuditLookupSubCategoryNameA,AdvAPI32.Lib
AuditLookupSubCategoryNameW,ADVAPI32.dll,AuditLookupSubCategoryNameW,AdvAPI32.Lib
AuditQueryGlobalSaclA,ADVAPI32.dll,AuditQueryGlobalSaclA,AdvAPI32.Lib
AuditQueryGlobalSaclW,ADVAPI32.dll,AuditQueryGlobalSaclW,AdvAPI32.Lib
AuditQueryPerUserPolicy,ADVAPI32.dll,AuditQueryPerUserPolicy,AdvAPI32.Lib
AuditQuerySecurity,ADVAPI32.dll,AuditQuerySecurity,AdvAPI32.Lib
AuditQuerySystemPolicy,ADVAPI32.dll,AuditQuerySystemPolicy,AdvAPI32.Lib
AuditSetGlobalSaclA,ADVAPI32.dll,AuditSetGlobalSaclA,AdvAPI32.Lib
AuditSetGlobalSaclW,ADVAPI32.dll,AuditSetGlobalSaclW,AdvAPI32.Lib
AuditSetPerUserPolicy,ADVAPI32.dll,AuditSetPerUserPolicy,AdvAPI32.Lib
AuditSetSecurity,ADVAPI32.dll,AuditSetSecurity,AdvAPI32.Lib
AuditSetSystemPolicy,ADVAPI32.dll,AuditSetSystemPolicy,AdvAPI32.Lib
BSTR_UserFree,OLEAUT32.dll,286,OleAut32.Lib
BSTR_UserMarshal,OLEAUT32.dll,284,OleAut32.Lib
BSTR_UserSize,OLEAUT32.dll,283,OleAut32.Lib
BSTR_UserUnmarshal,OLEAUT32.dll,285,OleAut32.Lib
BackupEventLogA,ADVAPI32.dll,BackupEventLogA,AdvAPI32.Lib
BackupEventLogW,ADVAPI32.dll,BackupEventLogW,AdvAPI32.Lib
BackupRead,KERNEL32.dll,BackupRead,kernel32.Lib
BackupSeek,KERNEL32.dll,BackupSeek,kernel32.Lib
BackupWrite,KERNEL32.dll,BackupWrite,kernel32.Lib
BaseRegCloseKey,ADVAPI32.dll,BaseRegCloseKey,AdvAPI32.Lib
BaseRegCreateKey,ADVAPI32.dll,BaseRegCreateKey,AdvAPI32.Lib
BaseRegDeleteKeyEx,ADVAPI32.dll,BaseRegDeleteKeyEx,AdvAPI32.Lib
BaseRegDeleteValue,ADVAPI32.dll,BaseRegDeleteValue,AdvAPI32.Lib
BaseRegFlushKey,ADVAPI32.dll,BaseRegFlushKey,AdvAPI32.Lib
BaseRegGetVersion,ADVAPI32.dll,BaseRegGetVersion,AdvAPI32.Lib
BaseRegLoadKey,ADVAPI32.dll,BaseRegLoadKey,AdvAPI32.Lib
BaseRegOpenKey,ADVAPI32.dll,BaseRegOpenKey,AdvAPI32.Lib
BaseRegRestoreKey,ADVAPI32.dll,BaseRegRestoreKey,AdvAPI32.Lib
BaseRegSaveKeyEx,ADVAPI32.dll,BaseRegSaveKeyEx,AdvAPI32.Lib
BaseRegSetKeySecurity,ADVAPI32.dll,BaseRegSetKeySecurity,AdvAPI32.Lib
BaseRegSetValue,ADVAPI32.dll,BaseRegSetValue,AdvAPI32.Lib
BaseRegUnLoadKey,ADVAPI32.dll,BaseRegUnLoadKey,AdvAPI32.Lib
BaseSetLastNTError,KERNEL32.dll,BaseSetLastNTError,kernel32.Lib
Beep,KERNEL32.dll,Beep,kernel32.Lib
BeginDeferWindowPos,USER32.dll,BeginDeferWindowPos,User32.Lib
BeginPaint,USER32.dll,BeginPaint,User32.Lib
BeginUpdateResourceA,KERNEL32.dll,BeginUpdateResourceA,kernel32.Lib
BeginUpdateResourceW,KERNEL32.dll,BeginUpdateResourceW,kernel32.Lib
BindAsyncMoniker,urlmon.dll,BindAsyncMoniker,Urlmon.Lib
BindIoCompletionCallback,KERNEL32.dll,BindIoCompletionCallback,kernel32.Lib
BindMoniker,ole32.dll,BindMoniker,Ole32.Lib
BlockInput,USER32.dll,BlockInput,User32.Lib
BringWindowToTop,USER32.dll,BringWindowToTop,User32.Lib
BroadcastSystemMessage,USER32.dll,BroadcastSystemMessage,User32.Lib
BroadcastSystemMessageA,USER32.dll,BroadcastSystemMessageA,User32.Lib
BroadcastSystemMessageExA,USER32.dll,BroadcastSystemMessageExA,User32.Lib
BroadcastSystemMessageExW,USER32.dll,BroadcastSystemMessageExW,User32.Lib
BroadcastSystemMessageW,USER32.dll,BroadcastSystemMessageW,User32.Lib
BstrFromVector,OLEAUT32.dll,414,OleAut32.Lib
BuildCommDCBA,KERNEL32.dll,BuildCommDCBA,kernel32.Lib
BuildCommDCBAndTimeoutsA,KERNEL32.dll,BuildCommDCBAndTimeoutsA,kernel32.Lib
BuildCommDCBAndTimeoutsW,KERNEL32.dll,BuildCommDCBAndTimeoutsW,kernel32.Lib
BuildCommDCBW,KERNEL32.dll,BuildCommDCBW,kernel32.Lib
BuildExplicitAccessWithNameA,ADVAPI32.dll,BuildExplicitAccessWithNameA,AdvAPI32.Lib
BuildExplicitAccessWithNameW,ADVAPI32.dll,BuildExplicitAccessWithNameW,AdvAPI32.Lib
BuildImpersonateExplicitAccessWithNameA,ADVAPI32.dll,BuildImpersonateExplicitAccessWithNameA,AdvAPI32.Lib
BuildImpersonateExplicitAccessWithNameW,ADVAPI32.dll,BuildImpersonateExplicitAccessWithNameW,AdvAPI32.Lib
BuildImpersonateTrusteeA,ADVAPI32.dll,BuildImpersonateTrusteeA,AdvAPI32.Lib
BuildImpersonateTrusteeW,ADVAPI32.dll,BuildImpersonateTrusteeW,AdvAPI32.Lib
BuildSecurityDescriptorA,ADVAPI32.dll,BuildSecurityDescriptorA,AdvAPI32.Lib
BuildSecurityDescriptorW,ADVAPI32.dll,BuildSecurityDescriptorW,AdvAPI32.Lib
BuildTrusteeWithNameA,ADVAPI32.dll,BuildTrusteeWithNameA,AdvAPI32.Lib
BuildTrusteeWithNameW,ADVAPI32.dll,BuildTrusteeWithNameW,AdvAPI32.Lib
BuildTrusteeWithObjectsAndNameA,ADVAPI32.dll,BuildTrusteeWithObjectsAndNameA,AdvAPI32.Lib
BuildTrusteeWithObjectsAndNameW,ADVAPI32.dll,BuildTrusteeWithObjectsAndNameW,AdvAPI32.Lib
BuildTrusteeWithObjectsAndSidA,ADVAPI32.dll,BuildTrusteeWithObjectsAndSidA,AdvAPI32.Lib
BuildTrusteeWithObjectsAndSidW,ADVAPI32.dll,BuildTrusteeWithObjectsAndSidW,AdvAPI32.Lib
BuildTrusteeWithSidA,ADVAPI32.dll,BuildTrusteeWithSidA,AdvAPI32.Lib
BuildTrusteeWithSidW,ADVAPI32.dll,BuildTrusteeWithSidW,AdvAPI32.Lib
CLIPFORMAT_UserFree,ole32.dll,CLIPFORMAT_UserFree,Ole32.Lib
CLIPFORMAT_UserMarshal,ole32.dll,CLIPFORMAT_UserMarshal,Ole32.Lib
CLIPFORMAT_UserSize,ole32.dll,CLIPFORMAT_UserSize,Ole32.Lib
CLIPFORMAT_UserUnmarshal,ole32.dll,CLIPFORMAT_UserUnmarshal,Ole32.Lib
CLRCreateInstance,mscoree.dll,CLRCreateInstance,mscoree.lib
CLSIDFromProgID,ole32.dll,CLSIDFromProgID,Ole32.Lib
CLSIDFromProgIDEx,ole32.dll,CLSIDFromProgIDEx,Ole32.Lib
CLSIDFromString,ole32.dll,CLSIDFromString,Ole32.Lib
CORPolicyProvider,urlmon.dll,CORPolicyProvider,Urlmon.Lib
CStdStubBuffer_AddRef,RPCRT4.dll,CStdStubBuffer_AddRef,RpcRT4.Lib
CStdStubBuffer_Connect,RPCRT4.dll,CStdStubBuffer_Connect,RpcRT4.Lib
CStdStubBuffer_CountRefs,RPCRT4.dll,CStdStubBuffer_CountRefs,RpcRT4.Lib
CStdStubBuffer_DebugServerQueryInterface,RPCRT4.dll,CStdStubBuffer_DebugServerQueryInterface,RpcRT4.Lib
CStdStubBuffer_DebugServerRelease,RPCRT4.dll,CStdStubBuffer_DebugServerRelease,RpcRT4.Lib
CStdStubBuffer_Disconnect,RPCRT4.dll,CStdStubBuffer_Disconnect,RpcRT4.Lib
CStdStubBuffer_Invoke,RPCRT4.dll,CStdStubBuffer_Invoke,RpcRT4.Lib
CStdStubBuffer_IsIIDSupported,RPCRT4.dll,CStdStubBuffer_IsIIDSupported,RpcRT4.Lib
CStdStubBuffer_QueryInterface,RPCRT4.dll,CStdStubBuffer_QueryInterface,RpcRT4.Lib
CalculatePopupWindowPosition,USER32.dll,CalculatePopupWindowPosition,User32.Lib
CallFunctionShim,mscoree.dll,CallFunctionShim,mscoree.lib
CallMsgFilter,USER32.dll,CallMsgFilter,User32.Lib
CallMsgFilterA,USER32.dll,CallMsgFilterA,User32.Lib
CallMsgFilterW,USER32.dll,CallMsgFilterW,User32.Lib
CallNamedPipeA,KERNEL32.dll,CallNamedPipeA,kernel32.Lib
CallNamedPipeW,KERNEL32.dll,CallNamedPipeW,kernel32.Lib
CallNextHookEx,USER32.dll,CallNextHookEx,User32.Lib
CallWindowProcA,USER32.dll,CallWindowProcA,User32.Lib
CallWindowProcW,USER32.dll,CallWindowProcW,User32.Lib
CallbackMayRunLong,KERNEL32.dll,CallbackMayRunLong,kernel32.Lib
CancelDeviceWakeupRequest,KERNEL32.dll,CancelDeviceWakeupRequest,kernel32.Lib
CancelIo,KERNEL32.dll,CancelIo,kernel32.Lib
CancelIoEx,KERNEL32.dll,CancelIoEx,kernel32.Lib
CancelOverlappedAccess,ADVAPI32.dll,CancelOverlappedAccess,AdvAPI32.Lib
CancelShutdown,USER32.dll,CancelShutdown,User32.Lib
CancelSynchronousIo,KERNEL32.dll,CancelSynchronousIo,kernel32.Lib
CancelThreadpoolIo,KERNEL32.dll,CancelThreadpoolIo,kernel32.Lib
CancelTimerQueueTimer,KERNEL32.dll,CancelTimerQueueTimer,kernel32.Lib
CancelWaitableTimer,KERNEL32.dll,CancelWaitableTimer,kernel32.Lib
CascadeChildWindows,USER32.dll,CascadeChildWindows,User32.Lib
CascadeWindows,USER32.dll,CascadeWindows,User32.Lib
CeipIsOptedIn,KERNEL32.dll,CeipIsOptedIn,kernel32.Lib
ChangeClipboardChain,USER32.dll,ChangeClipboardChain,User32.Lib
ChangeDisplaySettingsA,USER32.dll,ChangeDisplaySettingsA,User32.Lib
ChangeDisplaySettingsExA,USER32.dll,ChangeDisplaySettingsExA,User32.Lib
ChangeDisplaySettingsExW,USER32.dll,ChangeDisplaySettingsExW,User32.Lib
ChangeDisplaySettingsW,USER32.dll,ChangeDisplaySettingsW,User32.Lib
ChangeMenuA,USER32.dll,ChangeMenuA,User32.Lib
ChangeMenuW,USER32.dll,ChangeMenuW,User32.Lib
ChangeServiceConfig2A,ADVAPI32.dll,ChangeServiceConfig2A,AdvAPI32.Lib
ChangeServiceConfig2W,ADVAPI32.dll,ChangeServiceConfig2W,AdvAPI32.Lib
ChangeServiceConfigA,ADVAPI32.dll,ChangeServiceConfigA,AdvAPI32.Lib
ChangeServiceConfigW,ADVAPI32.dll,ChangeServiceConfigW,AdvAPI32.Lib
ChangeTimerQueueTimer,KERNEL32.dll,ChangeTimerQueueTimer,kernel32.Lib
ChangeWindowMessageFilter,USER32.dll,ChangeWindowMessageFilter,User32.Lib
ChangeWindowMessageFilterEx,USER32.dll,ChangeWindowMessageFilterEx,User32.Lib
CharLowerA,USER32.dll,CharLowerA,User32.Lib
CharLowerBuffA,USER32.dll,CharLowerBuffA,User32.Lib
CharLowerBuffW,USER32.dll,CharLowerBuffW,User32.Lib
CharLowerW,USER32.dll,CharLowerW,User32.Lib
CharNextA,USER32.dll,CharNextA,User32.Lib
CharNextExA,USER32.dll,CharNextExA,User32.Lib
CharNextW,USER32.dll,CharNextW,User32.Lib
CharPrevA,USER32.dll,CharPrevA,User32.Lib
CharPrevExA,USER32.dll,CharPrevExA,User32.Lib
CharPrevW,USER32.dll,CharPrevW,User32.Lib
CharToOemA,USER32.dll,CharToOemA,User32.Lib
CharToOemBuffA,USER32.dll,CharToOemBuffA,User32.Lib
CharToOemBuffW,USER32.dll,CharToOemBuffW,User32.Lib
CharToOemW,USER32.dll,CharToOemW,User32.Lib
CharUpperA,USER32.dll,CharUpperA,User32.Lib
CharUpperBuffA,USER32.dll,CharUpperBuffA,User32.Lib
CharUpperBuffW,USER32.dll,CharUpperBuffW,User32.Lib
CharUpperW,USER32.dll,CharUpperW,User32.Lib
CheckDlgButton,USER32.dll,CheckDlgButton,User32.Lib
CheckElevation,KERNEL32.dll,CheckElevation,kernel32.Lib
CheckElevationEnabled,KERNEL32.dll,CheckElevationEnabled,kernel32.Lib
CheckForHiberboot,ADVAPI32.dll,CheckForHiberboot,AdvAPI32.Lib
CheckMenuItem,USER32.dll,CheckMenuItem,User32.Lib
CheckMenuRadioItem,USER32.dll,CheckMenuRadioItem,User32.Lib
CheckNameLegalDOS8Dot3A,KERNEL32.dll,CheckNameLegalDOS8Dot3A,kernel32.Lib
CheckNameLegalDOS8Dot3W,KERNEL32.dll,CheckNameLegalDOS8Dot3W,kernel32.Lib
CheckRadioButton,USER32.dll,CheckRadioButton,User32.Lib
CheckRemoteDebuggerPresent,KERNEL32.dll,CheckRemoteDebuggerPresent,kernel32.Lib
CheckTokenCapability,KERNEL32.dll,CheckTokenCapability,kernel32.Lib
CheckTokenMembership,ADVAPI32.dll,CheckTokenMembership,AdvAPI32.Lib
CheckTokenMembershipEx,KERNEL32.dll,CheckTokenMembershipEx,kernel32.Lib
ChildWindowFromPoint,USER32.dll,ChildWindowFromPoint,User32.Lib
ChildWindowFromPointEx,USER32.dll,ChildWindowFromPointEx,User32.Lib
CleanupDeviceAPI,MMDevAPI.DLL,2,mmdevapi.lib
ClearCommBreak,KERNEL32.dll,ClearCommBreak,kernel32.Lib
ClearCommError,KERNEL32.dll,ClearCommError,kernel32.Lib
ClearCustData,OLEAUT32.dll,171,OleAut32.Lib
ClearEventLogA,ADVAPI32.dll,ClearEventLogA,AdvAPI32.Lib
ClearEventLogW,ADVAPI32.dll,ClearEventLogW,AdvAPI32.Lib
ClearPropVariantArray,PROPSYS.dll,ClearPropVariantArray,propsys.lib
ClearVariantArray,PROPSYS.dll,ClearVariantArray,propsys.lib
ClientToScreen,USER32.dll,ClientToScreen,User32.Lib
ClipCursor,USER32.dll,ClipCursor,User32.Lib
CloseClipboard,USER32.dll,CloseClipboard,User32.Lib
CloseCodeAuthzLevel,ADVAPI32.dll,CloseCodeAuthzLevel,AdvAPI32.Lib
CloseCompressor,Cabinet.dll,35,Cabinet.Lib
CloseDecompressor,Cabinet.dll,45,Cabinet.Lib
CloseDesktop,USER32.dll,CloseDesktop,User32.Lib
CloseEncryptedFileRaw,ADVAPI32.dll,CloseEncryptedFileRaw,AdvAPI32.Lib
CloseEventLog,ADVAPI32.dll,CloseEventLog,AdvAPI32.Lib
CloseGestureInfoHandle,USER32.dll,CloseGestureInfoHandle,User32.Lib
CloseHandle,KERNEL32.dll,CloseHandle,kernel32.Lib
ClosePackageInfo,KERNEL32.dll,ClosePackageInfo,kernel32.Lib
ClosePrivateNamespace,KERNEL32.dll,ClosePrivateNamespace,kernel32.Lib
CloseServiceHandle,ADVAPI32.dll,CloseServiceHandle,AdvAPI32.Lib
CloseThreadWaitChainSession,ADVAPI32.dll,CloseThreadWaitChainSession,AdvAPI32.Lib
CloseThreadpool,KERNEL32.dll,CloseThreadpool,kernel32.Lib
CloseThreadpoolCleanupGroup,KERNEL32.dll,CloseThreadpoolCleanupGroup,kernel32.Lib
CloseThreadpoolCleanupGroupMembers,KERNEL32.dll,CloseThreadpoolCleanupGroupMembers,kernel32.Lib
CloseThreadpoolIo,KERNEL32.dll,CloseThreadpoolIo,kernel32.Lib
CloseThreadpoolTimer,KERNEL32.dll,CloseThreadpoolTimer,kernel32.Lib
CloseThreadpoolWait,KERNEL32.dll,CloseThreadpoolWait,kernel32.Lib
CloseThreadpoolWork,KERNEL32.dll,CloseThreadpoolWork,kernel32.Lib
CloseTouchInputHandle,USER32.dll,CloseTouchInputHandle,User32.Lib
CloseTrace,ADVAPI32.dll,CloseTrace,AdvAPI32.Lib
CloseWindow,USER32.dll,CloseWindow,User32.Lib
CloseWindowStation,USER32.dll,CloseWindowStation,User32.Lib
ClrCreateManagedInstance,mscoree.dll,ClrCreateManagedInstance,mscoree.lib
CoAddRefServerProcess,ole32.dll,CoAddRefServerProcess,Ole32.Lib
CoAllowSetForegroundWindow,ole32.dll,CoAllowSetForegroundWindow,Ole32.Lib
CoBuildVersion,ole32.dll,CoBuildVersion,Ole32.Lib
CoCancelCall,ole32.dll,CoCancelCall,Ole32.Lib
CoCopyProxy,ole32.dll,CoCopyProxy,Ole32.Lib
CoCreateFreeThreadedMarshaler,ole32.dll,CoCreateFreeThreadedMarshaler,Ole32.Lib
CoCreateGuid,ole32.dll,CoCreateGuid,Ole32.Lib
CoCreateInstance,ole32.dll,CoCreateInstance,Ole32.Lib
CoCreateInstanceEx,ole32.dll,CoCreateInstanceEx,Ole32.Lib
CoCreateInstanceFromApp,ole32.dll,CoCreateInstanceFromApp,Ole32.Lib
CoCreateObjectInContext,ole32.dll,CoCreateObjectInContext,Ole32.Lib
CoDeactivateObject,ole32.dll,CoDeactivateObject,Ole32.Lib
CoDecodeProxy,ole32.dll,CoDecodeProxy,Ole32.Lib
CoDecrementMTAUsage,ole32.dll,CoDecrementMTAUsage,Ole32.Lib
CoDisableCallCancellation,ole32.dll,CoDisableCallCancellation,Ole32.Lib
CoDisconnectContext,ole32.dll,CoDisconnectContext,Ole32.Lib
CoDisconnectObject,ole32.dll,CoDisconnectObject,Ole32.Lib
CoDosDateTimeToFileTime,ole32.dll,CoDosDateTimeToFileTime,Ole32.Lib
CoEEShutDownCOM,mscoree.dll,CoEEShutDownCOM,mscoree.lib
CoEnableCallCancellation,ole32.dll,CoEnableCallCancellation,Ole32.Lib
CoFileTimeNow,ole32.dll,CoFileTimeNow,Ole32.Lib
CoFileTimeToDosDateTime,ole32.dll,CoFileTimeToDosDateTime,Ole32.Lib
CoFreeAllLibraries,ole32.dll,CoFreeAllLibraries,Ole32.Lib
CoFreeLibrary,ole32.dll,CoFreeLibrary,Ole32.Lib
CoFreeUnusedLibraries,ole32.dll,CoFreeUnusedLibraries,Ole32.Lib
CoFreeUnusedLibrariesEx,ole32.dll,CoFreeUnusedLibrariesEx,Ole32.Lib
CoGetApartmentID,ole32.dll,CoGetApartmentID,Ole32.Lib
CoGetApartmentType,ole32.dll,CoGetApartmentType,Ole32.Lib
CoGetCallContext,ole32.dll,CoGetCallContext,Ole32.Lib
CoGetCallerTID,ole32.dll,CoGetCallerTID,Ole32.Lib
CoGetCancelObject,ole32.dll,CoGetCancelObject,Ole32.Lib
CoGetClassObject,ole32.dll,CoGetClassObject,Ole32.Lib
CoGetClassObjectFromURL,urlmon.dll,CoGetClassObjectFromURL,Urlmon.Lib
CoGetClassVersion,ole32.dll,CoGetClassVersion,Ole32.Lib
CoGetComCatalog,ole32.dll,CoGetComCatalog,Ole32.Lib
CoGetContextToken,ole32.dll,CoGetContextToken,Ole32.Lib
CoGetCurrentLogicalThreadId,ole32.dll,CoGetCurrentLogicalThreadId,Ole32.Lib
CoGetCurrentProcess,ole32.dll,CoGetCurrentProcess,Ole32.Lib
CoGetDefaultContext,ole32.dll,CoGetDefaultContext,Ole32.Lib
CoGetInstanceFromFile,ole32.dll,CoGetInstanceFromFile,Ole32.Lib
CoGetInstanceFromIStorage,ole32.dll,CoGetInstanceFromIStorage,Ole32.Lib
CoGetInterceptor,ole32.dll,CoGetInterceptor,Ole32.Lib
CoGetInterceptorFromTypeInfo,ole32.dll,CoGetInterceptorFromTypeInfo,Ole32.Lib
CoGetInterfaceAndReleaseStream,ole32.dll,CoGetInterfaceAndReleaseStream,Ole32.Lib
CoGetMalloc,ole32.dll,CoGetMalloc,Ole32.Lib
CoGetMarshalSizeMax,ole32.dll,CoGetMarshalSizeMax,Ole32.Lib
CoGetObject,ole32.dll,CoGetObject,Ole32.Lib
CoGetObjectContext,ole32.dll,CoGetObjectContext,Ole32.Lib
CoGetPSClsid,ole32.dll,CoGetPSClsid,Ole32.Lib
